ProductCategory,Region,CustomerSegment,IsPromotionApplied,ProductionCost,MarketingSpend,SeasonalDemandIndex,CompetitorPrice,CustomerRating,EconomicIndex,StoreCount,SalesRevenue
Electronics,North,Middle Income,No,438.5096471228398,189.43511914807877,1.2307326438471908,243.90460306826697,3.9370332832602415,82.60955263191155,85,2186.2333268146076
Electronics,East,High Income,Yes,503.93458424563056,156.73580638036088,1.8010969895137,274.4817358129157,3.8734964326006116,86.1264271413774,83,2431.389434626411
Toys,North,Middle Income,No,604.9049606854337,255.52530709883268,1.5450836916316417,188.57189947453594,4.33965130647188,100.34527758518215,46,2385.3718130759885
Toys,South,Low Income,Yes,334.64178843751665,217.30577265774747,1.400645143172209,194.70699865745274,3.885357586955956,124.26150473439967,11,1576.1646591431515
Furniture,West,Middle Income,No,526.4613844068214,259.56231486953385,1.520028591132516,367.6839771939754,3.8292233339918518,92.74091957692134,61,2251.3415632517804
Clothing,West,Middle Income,No,575.9596190885736,198.04376832233237,1.0298562409146979,415.52897625050036,4.331407808200018,71.3709541754191,44,2106.3718721732384
Furniture,South,Low Income,Yes,580.8110561756063,194.30554036164887,1.3062169337137843,242.81851769523465,4.0466285831940185,107.959807170942,11,1660.7148499083748
Electronics,South,Low Income,No,363.6457828812577,184.75352404602177,0.8301223733519253,303.8495056106024,3.4952765048727596,101.2795662056018,11,1275.9258993913154
Electronics,West,High Income,Yes,541.9336469773964,174.8465300222454,1.2253648319398651,357.6419008001015,4.0160082088176186,88.97979845325642,22,1559.435538494178
Electronics,North,High Income,Yes,620.3536581906692,334.2328169527992,1.2666665364910306,166.892623852892,4.697265750981388,92.53872426072414,85,2825.888307911534
Electronics,North,Low Income,No,534.3233798400075,240.3584757896611,1.9226106813856716,216.1050710691523,4.3826530729558115,82.57852658209517,91,2641.914377336474
Toys,South,Low Income,Yes,488.4305793891463,146.69057270316085,1.3340374033264721,459.49083881956676,4.758989835711814,118.47813502525545,82,2410.60006913341
Electronics,North,Low Income,Yes,613.9612940573444,331.96544345810895,1.275959188131314,223.38268016884734,3.634350035428728,100.46648193982652,62,2641.1867028400657
Toys,West,Middle Income,Yes,430.568118956117,179.75100324988634,1.6100200833270197,271.05325524646736,4.535114887373515,104.80954779783156,48,2182.6515157903164
Toys,North,Middle Income,Yes,347.01670917967294,216.0576000088428,1.5904263046612814,251.76525116831743,3.6757415670179303,88.07147015585105,94,2476.9538354584297
Electronics,South,Middle Income,Yes,479.94021850690683,246.97986859359327,1.2044796643425224,140.41765136880213,3.3838035394695285,126.72454499249213,63,2250.67087627933
Electronics,West,Low Income,Yes,553.5045191703998,123.10230364637495,1.697114196259399,306.61780308035344,3.598468141630778,104.41593373889401,51,2030.1006897010711
Clothing,North,High Income,No,603.8936761436433,158.63365991754506,1.4106764011609727,297.9798700560906,4.065705131697232,57.177285680601884,45,2122.9812327315526
Furniture,East,Low Income,Yes,553.0502574167932,282.4082412285345,1.2036683496724967,314.4680971536099,4.51397577491174,109.19963189614202,33,2204.733257216446
Electronics,West,Middle Income,No,583.5821068724858,188.75856683318023,1.252260584530503,293.23395541215865,4.155207822293282,94.71358616661381,85,2564.205202556102
Clothing,West,Middle Income,No,604.5311430103959,249.9335058380436,1.9746753446759715,263.21112472094467,3.9233591603165543,96.72109823805717,60,2376.138229772255
Clothing,East,Low Income,Yes,466.06229937018895,177.32657796768274,1.2672860033702211,258.61822397183556,3.4838943000068,119.87381904185911,2,1593.9430592307785
Furniture,East,Low Income,No,485.206069809241,195.2470197256579,1.6305626682530716,259.98591766720324,4.352665665783126,101.77143235628984,13,1847.0457969915863
Toys,West,Middle Income,No,628.7167793149875,289.262843303825,0.8587998678097682,220.904822492246,4.481811317894659,134.24684649955353,66,2415.417204971326
Electronics,East,Middle Income,Yes,378.9842975769312,221.87561211490114,2.05765249919613,233.29563100901538,4.149141803263195,102.11186276302081,57,2133.824076355034
Furniture,South,Middle Income,Yes,542.9132861522295,182.75761165345006,1.2085028629207544,222.24690562157133,3.4738406880052426,90.66765978081577,43,1964.4210705746286
Electronics,South,Low Income,Yes,428.32911710829785,165.8318269598576,1.7001447483719436,345.87283951161874,4.404354564842769,63.734241047512455,45,1953.2927606402675
Clothing,South,Middle Income,No,610.026160323097,170.40623037933983,1.3742159359984516,324.488205636641,4.613622371297376,85.64260104096287,31,2063.43507480809
Clothing,West,Middle Income,No,498.206451942486,262.0780015368546,1.6944170788962292,302.17070785454695,4.7665084359889,93.55509758061679,10,1865.5066410378138
Toys,East,High Income,Yes,500.7593935378124,238.274915431946,1.7217201101823465,455.38121686879356,3.7811514971371416,129.32576344678472,23,1582.5700981285333
Clothing,East,Low Income,Yes,672.8879887396686,142.56616839632045,1.4276683698949477,225.9443752044459,4.218152427900599,90.78891338574181,86,2485.9269819164774
Clothing,North,High Income,No,392.39572205513537,204.35892784353516,0.5670177258528653,389.50214522026374,3.7327341209887077,132.8402398728151,29,1507.3722787703946
Furniture,North,High Income,No,521.5819473218603,196.6591764096997,2.0455075547041206,279.1975860409783,3.5388192821107882,77.03379897261821,97,2509.001962675253
Electronics,East,Middle Income,No,481.9873868902179,215.8046384784147,1.4300486688495821,312.5731747952212,4.791602089141665,84.55063946761054,31,1897.5029100454167
Electronics,East,Low Income,No,553.2411316043031,169.8214440429315,1.684003003587033,353.6908985168626,4.2822835973386,122.53953974699596,78,2362.097173087982
Furniture,East,Middle Income,Yes,692.9330786688946,254.89028058247118,1.8458593449541345,261.7970769846444,4.646373815822164,88.09755957985591,74,2759.510408889629
Toys,West,Low Income,No,439.47584900748177,199.93303613569876,1.2714129264284855,215.4641729461107,3.3875874549645038,121.98457291387524,18,1703.9453713953817
Electronics,East,High Income,No,380.26022876459547,218.67182587927047,1.7585677283022312,228.65793351799954,4.1442095374545165,83.47396965821153,11,1753.1915761519112
Clothing,North,Low Income,No,419.06725743179936,160.7654887942842,1.1261989529378797,131.49729463731472,4.254149533074903,85.47819683681654,47,2124.719634319548
Electronics,West,Middle Income,No,476.7181917779081,163.2843431164719,1.693771428239274,348.54369258570284,3.5839106885676864,112.83697867913935,3,1377.3953809371646
Clothing,East,Middle Income,Yes,506.4230833703327,332.875555463345,1.5098513817389354,346.6191701328095,4.7439192330126,83.75397302634934,2,1823.3654912468835
Toys,North,Middle Income,Yes,511.4528795786582,290.0039976213342,1.2887524282497715,426.6920444873907,3.8772399412227156,94.5119130882976,54,2228.6417444254203
Furniture,West,Low Income,No,680.2660951175434,196.5159418558544,1.5234960851564991,333.1943127254968,4.226817646058746,107.89557251378966,72,2380.5475772276295
Electronics,East,High Income,No,662.4839044654841,276.650197536347,0.9724032633019241,352.4179797941089,3.7248708086741664,94.94788541685291,31,1974.845836127502
Furniture,East,High Income,Yes,630.294648906696,260.63687571312147,1.6545199638369488,293.4762915304514,3.4027962410714796,88.74843194700432,8,1792.9774417747994
Electronics,East,Low Income,Yes,751.4438636617342,168.73944854754302,1.7064110395114094,337.19033766528355,4.4565300470921585,75.8554418804134,43,2212.3198076399826
Clothing,West,Middle Income,No,582.4098456662631,163.75333992989323,1.6728200699520572,387.1674346927936,4.189535523702179,128.98657215903367,48,2203.0819018129487
Furniture,North,High Income,No,610.835508351264,233.43383126756586,2.2510854137704914,314.5177773486913,4.118625843559895,132.7222448363055,2,2025.8404773591062
Electronics,North,Middle Income,Yes,580.4770521893766,213.0030319056411,1.452513142947492,258.3014753729,3.860915672451028,106.58671325744183,22,2029.693087386473
Clothing,South,Low Income,Yes,564.0905313793787,179.899769183064,1.4869386639360476,282.38190123507826,4.175914821659801,95.35765702107213,5,1724.3459975801115
Furniture,East,Middle Income,Yes,539.4396524182841,236.0613271874369,0.9148652994391502,360.14908825868014,4.633118718811208,96.45656481944398,7,1854.5888466224258
Furniture,South,High Income,Yes,460.3142955084679,127.87585372035267,2.2862347457714525,260.69892749793354,3.6580952304304244,116.643858162724,20,1547.9310389026462
Electronics,South,High Income,Yes,375.3221752162135,205.75007639262287,0.7509283024327467,371.12530609369213,4.280136329994446,120.63564051287878,92,2344.570092347429
Electronics,North,Middle Income,Yes,486.9346031037887,138.0538173218622,1.6142818033499389,452.68782973525583,4.10124512550453,89.19694290295304,77,2216.389517335714
Electronics,West,Low Income,No,556.5773699672063,139.70043282374687,1.1926094631457076,372.11697078654447,3.907792713152031,121.49216347466471,2,1535.9183328711356
Clothing,West,Middle Income,Yes,507.226190097399,164.66176051737966,1.5311583063373195,359.7708722566997,3.177221680250696,112.30177968298729,32,1713.149103744067
Electronics,North,Low Income,Yes,393.4664305880744,218.16436381719942,0.8459703639367041,327.81058088460037,3.9940037432220805,121.14447483537234,90,2341.2902310062714
Furniture,West,Middle Income,Yes,483.41169500166217,166.23814955576847,1.9458317348854393,237.8504413134256,4.336344262304331,67.9644610985126,3,1561.1917491574866
Furniture,South,High Income,Yes,478.1997191416862,139.0945696024809,1.02241020085023,230.59344271708702,4.161986209537454,91.61593059702048,41,1843.89591268276
Electronics,East,Low Income,No,493.764535803122,223.86246013384732,2.083126556549743,229.79020878804076,3.280663001304494,96.54197166203846,42,1944.4940233921852
Electronics,North,Low Income,No,549.0915348926659,274.6373522220518,1.036194774071855,344.3785655078846,4.6235275737268315,90.62092607176369,77,2354.0755988329297
Toys,East,Low Income,Yes,570.6258036910302,231.9425217101006,1.9876062095522027,268.84296901703436,4.823960082647373,138.34645988274812,85,2804.6650130265925
Furniture,West,High Income,No,449.9948549025448,290.0899362296823,1.0845175618054927,297.68060864650397,3.945251350509228,91.80264725766267,45,2081.5401154975466
Clothing,East,Middle Income,No,598.1121188012514,270.4589196801294,1.1926951443674128,333.49251445222916,5.155538170412571,109.36784840469856,87,2959.757206745538
Toys,West,High Income,No,613.1638119668312,175.62858937450324,1.49907695581794,232.76629693931446,3.585224902548941,103.05679831448508,71,2377.4279760104955
Electronics,West,Low Income,No,532.0301933048545,231.6079909682055,1.0760366482581087,259.8460960297606,3.3639505086151136,94.19545604749518,17,1861.090480953588
Electronics,South,Middle Income,No,566.4750271953068,195.41846032224214,1.0613121077099794,325.83062413033895,3.492589098846559,85.82719544788009,92,2420.0823045596894
Furniture,West,High Income,No,598.4231442461949,253.10498905990295,1.0818293485007224,276.7316904712531,4.122569385822301,141.1169706440246,47,2101.5789934641566
Electronics,South,Low Income,Yes,390.23553504205285,195.40942213682146,1.6594277923029703,284.20391747539236,3.110825844411509,95.56255343435649,94,2233.6895490594948
Clothing,South,Low Income,Yes,605.4731334981795,160.56517453953666,1.4997753006588692,217.3875986962621,3.8445435733954323,117.51169164843304,69,2369.8985655233023
Furniture,South,High Income,Yes,420.9939127402047,268.6702971175127,1.5263156139468228,285.2870786121013,5.467275166762594,99.80703334098422,24,2145.1298620930766
Electronics,North,High Income,Yes,430.72983633716217,215.88977753616848,1.3376835728195617,432.17359822942797,3.24808779550013,90.825566768337,71,2021.1970147738102
Furniture,North,High Income,Yes,519.628916781476,166.82351643453842,1.7743499499303346,264.2917995839243,3.726445245208348,102.16583154910197,34,1938.1688482446289
Electronics,West,Low Income,No,285.5959874325331,175.06368499630884,2.0250290155603112,208.23913479647342,3.4819658499630486,106.16227433285982,50,1906.082335306876
Electronics,South,High Income,Yes,517.562030822576,166.5039677780758,1.787808532100613,376.6508926089124,3.8575914328580168,90.60828563793237,42,1920.437963208867
Electronics,North,Low Income,Yes,598.1780946955803,149.9126283645142,1.3955142243753353,341.8683945473301,3.8259214397202643,84.70758763670014,33,1980.8300577639443
Clothing,South,High Income,No,335.4076153553983,176.12423288782247,0.8896074581628374,317.0094754014087,3.6652193851335264,109.52348018008828,27,1537.8321058534734
Clothing,East,Low Income,No,608.9009324546452,218.65106068656033,0.511459650157961,194.50864273339994,3.92184761981526,102.3273452993952,78,2465.95588376132
Furniture,East,Low Income,Yes,430.12123814725453,203.203033509309,1.4675675748134527,205.87090534415438,4.316602794775759,86.95884372692366,59,2195.3669482361092
Electronics,East,Middle Income,No,520.6861780492801,178.08915318089205,0.5034042935542238,177.0144920162383,4.692672919900632,81.23129310485187,19,1754.90383708031
Electronics,West,High Income,No,444.6425492994538,274.7753734398612,1.4003473333322138,334.5225200920358,3.857787256943264,106.98557669431756,76,2264.4266920354526
Clothing,South,High Income,No,557.2918484129046,99.46832630601806,2.2013115994032857,381.5895142801385,4.002892580504359,61.63838670350681,3,1607.7519275492405
Electronics,East,Low Income,No,602.4947556163763,215.30679575778552,0.9232649746843956,337.2214085417716,4.231627914189855,94.78800342745478,71,2331.444451414022
Clothing,North,Low Income,Yes,564.7010364382497,192.8620372591203,0.8569465259930445,455.99219181733315,3.382110791684752,102.70176647101349,99,2251.07361735274
Electronics,East,Low Income,No,499.60188505063,151.49093851017597,1.8184671147071112,264.64770694676724,3.923674499419012,134.75344765814654,25,1789.746334257719
Furniture,East,Middle Income,Yes,452.4144663406575,218.22271728938588,0.09712929035490259,274.106444693213,3.747234751093695,100.2096231968649,15,1472.3025433353075
Electronics,East,Middle Income,Yes,493.0697970628887,189.01258938194226,1.690904070197725,308.5249513115902,4.475966486879427,93.97617285042759,83,2377.0766816839205
Electronics,West,Low Income,No,565.5971464959641,262.35367331069466,2.2342546378637467,281.64012674053487,4.875912725992916,105.69121702651083,60,2443.9590067139347
Toys,North,High Income,No,569.0266399172918,243.40326212057332,1.063757545302495,339.89687278798476,3.611468733418486,85.66918488618545,83,2182.7822306253206
Clothing,South,High Income,No,555.0826582176122,295.30653681869927,0.9778801264410583,248.83032488490227,4.639995115060379,95.62127526803444,23,2091.9099923282924
Electronics,North,Middle Income,Yes,371.74224584429555,175.83410347430038,1.795011648799765,188.4220524046002,3.270813778429285,100.5860405623556,11,1564.1903648334294
Electronics,South,Middle Income,No,497.697754156459,269.8277244873758,0.9146281112868893,156.85275368067326,4.100336842321236,112.59024715733845,59,2271.590586075648
Toys,West,Low Income,No,436.6571035802848,141.70726159922896,1.90540936186723,338.4410099012298,4.129998404786321,86.53999619430932,85,2320.2049802747483
Toys,West,High Income,No,566.4929019905828,194.46817503622106,0.9553450358755669,257.9271103512432,3.2580427780765273,99.88552338193978,34,1684.5102970438732
Clothing,West,Low Income,No,423.5028246621403,176.73764736828645,2.3842011676672095,206.43672156390593,3.585786609204109,64.17968957282261,7,1370.7185854630154
Toys,West,Middle Income,No,545.2053758084224,230.12227064547045,1.8311528228641145,250.47527440006266,3.5371395772653442,110.33361038345295,44,2073.452565775754
Furniture,South,High Income,Yes,471.781223918547,228.9137899121776,1.5190219050948996,456.2025522076362,3.344300385244986,95.39119977586287,91,2342.113696433982
Toys,East,High Income,No,312.0903816734259,154.9690203386014,2.3553774715461775,211.12852857310435,2.6668910448381338,137.6863368795302,64,1759.9004197877764
Furniture,South,Middle Income,No,593.0959285887998,232.90960869922083,2.015771853925851,358.17532242798416,3.896375275884362,107.02670702131613,23,2067.456364217027
Clothing,North,Low Income,No,497.4712778136042,180.9755458578054,1.6843083884716554,333.687485715932,3.956613082596383,82.66016851920737,58,2070.5649232767655
Clothing,West,Low Income,Yes,627.5977295765691,159.1601320024153,0.5683900331307592,407.314625441051,3.9526872636972947,78.12628275577622,20,1856.1022375379252
Clothing,West,High Income,No,333.46909213223626,199.41093189288364,1.1492529794653068,290.15257027086886,4.382853052231925,113.23399862474524,27,1632.0018835432465
Clothing,North,Middle Income,Yes,470.8478689082504,126.1577919318741,2.042704794435253,175.1724481255448,3.0310843402202163,135.9286266758084,60,1763.3301833916494
Clothing,South,High Income,Yes,478.3595579040135,246.56531749943858,0.8499369783961996,379.403624382461,3.80947494106045,129.8032751431948,8,1610.0471504964669
Furniture,East,Middle Income,No,527.0206291238311,197.21895947791398,1.1171383633486476,280.01421479097684,5.2799889529272175,75.74617504937446,67,2418.3436365810103
Furniture,East,Low Income,No,367.4812695843001,198.31271891009797,0.9889511062466946,401.9570503849561,4.4433779564813936,104.06587005979003,2,1283.1932373006944
Clothing,North,Middle Income,No,554.4037856773779,195.64166864567466,1.7011784131606211,365.2775114649355,4.446231834613847,122.54040518042098,22,2003.4447533026173
Toys,East,Low Income,Yes,691.1662406281033,282.3425043345892,1.9818059054314403,379.66956739045054,3.4917027690586298,73.17680575585048,70,2394.975890577085
Electronics,South,Middle Income,Yes,547.4537346465531,275.94388444149104,1.9822994592956187,489.4785367460305,3.902048047840176,120.7473447952824,36,1866.5340891839867
Clothing,South,High Income,Yes,509.2872401823512,267.53805466995937,1.073590301963868,322.5598435916766,2.8500696702013064,85.94424108234155,24,1738.1923662857007
Toys,North,Low Income,Yes,362.2542592974627,195.7479177870581,1.6943292611843404,415.4284055849027,4.292741153652091,95.69054128474625,12,1539.8027590427785
Electronics,South,High Income,Yes,422.5753886442975,144.21875437550312,1.050058691477152,267.61235727762335,4.7001495343448845,105.53264808732882,81,2231.8456192574454
Clothing,West,High Income,Yes,494.4155099177227,199.20102785580428,1.3947257501309833,343.2569117332536,3.2751011955289817,121.36631073371723,22,1585.6208902875453
Clothing,North,Low Income,No,447.0223529157171,215.7200210363591,1.7600840494730083,259.8183424342509,3.4205578388632136,130.63813659031513,83,2521.6613916705414
Furniture,South,Low Income,No,602.6256426270985,240.6305151946639,2.0306876683145925,338.33918712461036,3.983985983247888,93.54133450870708,73,2515.65000774755
Electronics,North,High Income,Yes,553.3703200968638,215.55913705501217,0.42530150316942184,329.984439781875,4.076647000940513,90.40720508401472,76,2252.29663779504
Electronics,East,High Income,No,769.237858764697,148.6752861905207,1.5493173457042495,135.1546765195136,3.7291372604764055,89.0754326256497,96,2912.067797237412
Toys,South,High Income,No,401.91415635757085,173.22922648298902,2.203646651764971,251.06176850745703,3.592315210428721,115.59168492326073,95,2373.420812382047
Furniture,West,High Income,Yes,503.3114611391733,168.6931734375539,1.6161097148376837,318.4252563897875,3.5976713683929353,119.9111159327042,81,2255.8934938329685
Furniture,South,Low Income,Yes,361.6507627465709,226.95265252029105,1.541306636396656,119.40856142312163,3.975484403092601,117.88827671869335,23,1704.7959306097532
Furniture,North,Low Income,No,277.75592254096756,228.17987266199836,1.2184964242598157,292.3324503435852,4.293068596732681,105.39578639787766,74,2207.1617733521516
Furniture,North,High Income,Yes,572.2720979453153,234.7315944040435,2.1903764838931403,380.6776231871693,3.975348877814465,107.36894057792486,63,2379.9665283110025
Electronics,South,Middle Income,Yes,549.6615382967357,215.05179273361765,1.2416079523943635,404.0197186580565,3.927570103708553,95.39262365440429,30,2010.142407804594
Electronics,West,Middle Income,No,414.540956535421,97.0400245115678,1.449925304775336,237.40442290572548,3.1203728618638227,97.25790515819128,19,1475.3119622924687
Clothing,West,Low Income,Yes,509.3029619593424,113.70701608625956,1.2648934107341354,409.1524938838294,4.433529337685791,117.0794708095604,26,1958.6320081517233
Clothing,West,High Income,No,437.07324010744554,192.99061843301791,1.5540977542574819,396.6493210535679,3.974304911001538,105.28583890630263,90,2427.420895357531
Furniture,North,High Income,No,450.5792545156724,204.90389602331962,2.2128259995240978,128.1687442208909,3.7816868842067333,90.53667870946181,11,1729.32000032656
Furniture,South,Low Income,No,467.9715387233726,262.6832793576489,1.0469467347116685,309.2633530387459,4.12756917021885,121.98653222921689,20,1770.3476994651596
Furniture,East,Middle Income,No,410.3434822595722,203.88975739975157,1.5562766321259331,318.11433689695747,3.578095071522546,87.84328870956323,56,2136.8536920301567
Clothing,North,Middle Income,No,428.3350090180043,151.20253345701764,1.6955322501079042,421.50361743141934,3.79207036096215,102.91395564134444,45,1963.4354379176486
Toys,West,Middle Income,Yes,431.1564556055746,233.1082403888684,1.0938339325153263,322.91079687400617,4.053793822037462,75.19957540769384,68,2319.7967544020435
Toys,South,Low Income,Yes,542.2878846753331,199.13741535678787,1.4704920719446402,411.4984831686441,3.660722653164284,81.08398136801905,47,1877.0800637425502
Clothing,West,Middle Income,Yes,222.57798240151857,179.89726072329825,2.4256700597455394,237.53746516823225,3.1771623099131325,100.38210750584008,76,1772.8398684124968
Clothing,East,Low Income,Yes,477.2370738515197,119.27002960149451,0.6157553360560242,172.15605972809087,3.0957639082959068,86.07513559118006,89,2094.2566727994285
Clothing,West,Low Income,No,391.2318123462327,204.25935040556163,1.2893996309212992,248.17294499023154,4.222866410551975,95.41698681940716,58,2107.485767173947
Clothing,West,High Income,No,394.84473137747193,211.44089554897303,1.6252797534650463,426.15907493442523,3.984445606609704,124.26539961973808,10,1462.0273310275866
Clothing,East,Middle Income,Yes,447.4346625916275,150.19268479469753,1.312028515333872,374.0735504005157,3.9667651343143286,97.50487283221793,22,1646.5871607216982
Clothing,South,Low Income,No,498.5660290026842,237.21788941031377,2.9431237352820556,485.796914691212,3.4190986371514627,117.99698468314318,71,2223.5652544756613
Furniture,North,Middle Income,Yes,478.5588138293307,232.73983993254916,1.7743453682406463,184.53364436718903,3.989725332431352,84.38574972954459,24,1732.421036204557
Furniture,South,Middle Income,Yes,393.5939490201796,202.4456291196488,0.9778154185702621,383.30575837548497,3.7997727038950986,110.97808667958856,66,2036.535456967926
Furniture,East,High Income,Yes,572.1696518445576,200.58614289710206,0.3316203223398455,360.3892959818737,3.6999690608643157,79.9961854419007,96,2427.119286034114
Furniture,West,Middle Income,No,409.73960131395097,247.30188733321242,1.6701379313759268,277.1746610269631,3.9624746227399275,95.00438029634763,85,2521.8869751116936
Clothing,South,High Income,No,426.5293744073882,218.37651843905158,1.1221904380962304,362.07420733301797,4.148215466596435,111.78988018735338,61,2106.8840368025667
Toys,North,Low Income,No,528.4491785894517,164.88722755258198,2.1444492531393267,311.19718487387877,4.874951492102125,100.25514458110769,7,1978.2269756561216
Electronics,East,Middle Income,No,532.0368564292742,190.1175858199926,1.3625672185448081,336.82460124332016,4.282646658359106,118.84601445404817,72,2288.6387563887565
Clothing,South,Low Income,Yes,438.83003388670215,227.84247009680396,1.2158241796652347,354.44399448028656,4.428781341000908,113.35028470794363,38,1987.6926083483252
Electronics,North,Middle Income,No,206.38379699008436,98.38395378339699,1.2073764214275078,378.40874362040466,4.552327535187324,93.83189701322507,21,1487.373972327857
Toys,East,Low Income,No,411.45091134121515,153.42369756051858,1.9932545869146392,306.9449332928323,3.617988688615508,125.93896745621937,8,1559.3490105603557
Furniture,North,Middle Income,No,516.1888186240257,234.10688331694877,1.7077915199169822,442.18688436902954,3.839557714516422,108.72610141593583,89,2424.2723455131413
Toys,East,Middle Income,Yes,568.8608053690031,260.4438802108056,2.377978361895439,282.7419740083905,3.5475447359089793,95.12621554116444,28,2040.5067127659725
Clothing,West,Middle Income,Yes,492.07033424715536,251.0524370134006,1.3924464418984057,450.7006096550508,3.659089048832298,102.91532360587479,92,2450.1877851656454
Furniture,South,Middle Income,No,452.10139529243844,244.66466561238903,1.9311397060265163,209.77248572460653,3.785878787936075,101.81836501712642,54,2274.341258828758
Clothing,North,Middle Income,No,729.3211005699325,206.48719313357205,1.9396880422058231,221.1952380256586,3.647172358790189,104.03184652826408,31,2138.278737101222
Furniture,East,Middle Income,No,462.75138784946455,148.55482951561552,1.8369067265317798,225.87917877153404,4.11205122869783,97.16481350111192,89,2374.7742889561205
Electronics,North,Middle Income,No,561.2232686791106,190.16883077133826,1.2450710904766789,376.54886253805466,4.216421565519877,107.4505543261064,41,1964.2239716658855
Electronics,North,Middle Income,Yes,366.4947904573104,100.33654746904077,1.7367040150228938,235.56307845542358,3.346928667331981,115.79639407024474,37,1664.6166519429091
Electronics,South,Middle Income,No,390.9832150791033,265.03280431053764,1.4513787799679994,419.21002884828374,3.843959074407876,108.511278430173,38,1798.5232732669917
Toys,West,Low Income,No,564.7325611462225,159.14435987628454,1.4382418644542287,257.882103130171,3.8494341871110276,107.83056932388176,51,2194.8454472879635
Clothing,North,High Income,No,604.4561275785371,173.33271199883984,1.0970948541573673,331.9428558598703,3.2637968355120046,97.98641881245871,76,2332.9845473863597
Toys,East,Middle Income,Yes,461.02831098065957,252.93095263202883,0.43983062938463835,351.2070020349388,3.616927291888532,82.27835423541664,37,1553.506776732765
Electronics,East,High Income,Yes,315.13643083694797,119.26865214452279,2.1241881820990924,218.7404541520542,4.436726165577065,77.41311130402528,31,1749.0890806748243
Clothing,West,Middle Income,No,483.2442660598775,140.52986879872844,1.7157791846429902,188.73812505842358,4.43028875474003,85.84847326717559,62,2322.561541132198
Electronics,East,Middle Income,No,518.9405900779561,213.39856719125675,0.8284008901615368,322.6306560027343,3.185405077187152,91.63992067984528,18,1671.0632001415834
Toys,West,Low Income,No,509.88180389288243,226.01902075337392,1.8588552302739905,277.82066958140285,4.236064503581039,133.43582779429235,90,2621.5541637231267
Toys,East,Low Income,No,443.6610335038995,196.41496024129202,2.134067746495121,339.87592063073635,3.264856311498927,125.0332309094667,6,1620.0204488169536
Toys,South,High Income,No,484.71158807390617,198.04584435320461,1.888833723358081,192.34735365562884,3.7992588029679784,88.13367530846112,9,1764.2301093706774
Electronics,North,Low Income,Yes,425.0223155715894,263.41889769472226,1.0541809105835347,271.4594265675373,3.951340351153821,108.99404565791528,11,1661.494168401355
Clothing,South,Low Income,Yes,388.816177626314,231.81592225303254,1.1340040537321012,285.4529886726478,4.376387685241562,98.64755583858917,95,2466.5554445194184
Clothing,North,High Income,Yes,575.5668520646805,225.05849672637729,1.226061992576276,105.0024210847526,3.9127060050013953,104.71981529230153,2,1772.3280727647852
Electronics,North,Low Income,No,509.7798313402711,238.78232463968715,1.9305424031019056,379.6365816765733,3.4930687829700684,89.02758719861343,29,1854.397896155282
Clothing,North,Middle Income,Yes,484.931644137767,184.97048626556912,1.7394799295840049,239.40465239071264,3.408029229686417,144.8351966092709,51,1999.6584532680918
Electronics,South,High Income,Yes,449.2852257227839,308.65828320715104,2.8951458107740926,419.9329073338072,4.083994333728328,137.28999446774844,69,2524.8590491892614
Clothing,North,High Income,Yes,481.982644346492,84.62342408337584,0.6795574691410586,244.57354256686858,3.683100265502971,94.14764969240451,23,1674.5690158503687
Furniture,South,Middle Income,No,516.0316428786997,272.8960512059391,1.4737008317156675,258.2938611205639,3.795653191944813,88.07341968555139,7,1831.1301274548234
Furniture,West,Low Income,No,672.8681575814306,245.10537593715546,0.5361223703284007,200.64703051516176,4.485232296737984,118.50945266843192,56,2345.424312202283
Toys,East,High Income,Yes,565.4536849827144,212.41441257754272,1.7983239523672572,391.7290184870876,4.217448965574695,75.80661629171176,77,2361.401489283221
Furniture,East,High Income,No,433.3690878050914,204.00144788010556,2.0334473093236283,336.3329479608159,4.79344792179416,116.91895849538747,62,2380.9780292149144
Furniture,North,Middle Income,Yes,434.4236257294309,192.22233514314468,2.2210530583840717,412.0108568906005,3.4909012896615352,102.50931956917077,74,2152.0575196599166
Furniture,South,Middle Income,Yes,418.8318899675404,255.17217939817044,1.5942610464323945,283.4120805249323,3.645404263618455,71.3180534800706,80,2300.816415440762
Electronics,East,Low Income,Yes,479.94794687470255,198.0067763000058,0.5433453145361352,296.6627402573537,4.091843664689481,96.96458974109505,15,1526.0622207347303
Furniture,South,High Income,Yes,418.75485497591154,163.60576302384564,1.474925714596876,165.43894145837368,4.909398754958225,86.88492006677268,53,2090.312054913613
Furniture,South,Low Income,No,547.4823744989626,245.0991442660841,1.7183949470121795,250.07644985043922,3.6025673069770257,103.23560489375312,43,2104.6015845805296
Toys,North,Low Income,No,235.64837442019473,279.23831170299286,0.9974268726579265,313.63989238138316,4.01920532310242,101.15012584238026,83,2037.2890590877457
Furniture,East,Middle Income,No,553.5168309274744,103.64154384606233,1.3675106682387792,330.97606699731244,4.66061504637896,73.05370116903276,85,2593.846178376124
Furniture,North,High Income,No,527.5377487805431,317.854591538516,0.8614751827019765,445.91499786442137,4.02496050757056,93.31713007724906,35,1871.969097386618
Clothing,North,High Income,Yes,626.274248314764,148.16343512351793,1.1936477353210688,151.92422750061974,4.510001927318082,111.4944063169944,79,2550.1639354381696
